ORDER,FAMILY,SCI_NAME,PRIMARY_COM_NAME,DECISION_FINAL,GENERAL_CAT
Passeriformes,Alaudidae (Larks),Calendulauda poecilosterna,Pink-breasted Lark,Both sexes physical trait,physical trait
Passeriformes,Alaudidae (Larks),Calendulauda africanoides,Fawn-colored Lark,Both sexes physical trait,physical trait
Passeriformes,Alaudidae (Larks),Calendulauda albescens,Karoo Lark,Geographic Location,natural history
Passeriformes,Alaudidae (Larks),Calendulauda burra,Red Lark,Both sexes physical trait,physical trait
Passeriformes,Alaudidae (Larks),Calendulauda erythrochlamys,Dune Lark,Natural History,natural history
Passeriformes,Alaudidae (Larks),Heteromirafra archeri,Liben Lark,Geographic Location,natural history
Passeriformes,Alaudidae (Larks),Heteromirafra ruddi,Rudd's Lark,Person,human
Passeriformes,Alaudidae (Larks),Mirafra apiata,Cape Clapper Lark,Geographic Location,natural history
Passeriformes,Alaudidae (Larks),Mirafra fasciolata,Eastern Clapper Lark,Geographic Location,natural history
Passeriformes,Alaudidae (Larks),Mirafra collaris,Collared Lark,Both sexes physical trait,physical trait
Passeriformes,Alaudidae (Larks),Mirafra hypermetra,Red-winged Lark,Both sexes physical trait,physical trait
Passeriformes,Alaudidae (Larks),Mirafra africana,Rufous-naped Lark,Both sexes physical trait,physical trait
Passeriformes,Alaudidae (Larks),Mirafra ashi,Ash's Lark,Person,human
Passeriformes,Alaudidae (Larks),Mirafra somalica,Somali Long-billed Lark,Geographic Location,natural history
Passeriformes,Alaudidae (Larks),Mirafra angolensis,Angola Lark,Geographic Location,natural history
Passeriformes,Alaudidae (Larks),Mirafra rufocinnamomea,Flappet Lark,Behavior,natural history
Passeriformes,Alaudidae (Larks),Mirafra cordofanica,Kordofan Lark,Geographic Location,natural history
Passeriformes,Alaudidae (Larks),Mirafra williamsi,Williams's Lark,Person,human
Passeriformes,Alaudidae (Larks),Mirafra pulpa,Friedmann's Lark,Person,human
Passeriformes,Alaudidae (Larks),Mirafra passerina,Monotonous Lark,Behavior,natural history
Passeriformes,Alaudidae (Larks),Mirafra albicauda,White-tailed Lark,Both sexes physical trait,physical trait
Passeriformes,Alaudidae (Larks),Mirafra cheniana,Latakoo Lark,Geographic Location,natural history
Passeriformes,Alaudidae (Larks),Mirafra microptera,Burmese Bushlark,Geographic Location,natural history
Passeriformes,Alaudidae (Larks),Mirafra assamica,Bengal Bushlark,Geographic Location,natural history
Passeriformes,Alaudidae (Larks),Mirafra erythrocephala,Indochinese Bushlark,Geographic Location,natural history
Passeriformes,Alaudidae (Larks),Mirafra affinis,Jerdon's Bushlark,Person,human
Passeriformes,Alaudidae (Larks),Mirafra erythroptera,Indian Bushlark,Geographic Location,natural history
Passeriformes,Alaudidae (Larks),Mirafra rufa,Rusty Lark,Both sexes physical trait,physical trait
Passeriformes,Alaudidae (Larks),Mirafra gilletti,Gillett's Lark,Person,human
Passeriformes,Alaudidae (Larks),Eremophila alpestris,Horned Lark,Both sexes physical trait,physical trait
Passeriformes,Alaudidae (Larks),Eremophila bilopha,Temminck's Lark,Person,human
Passeriformes,Alaudidae (Larks),Calandrella blanfordi,Blanford's Lark,Person,human
Passeriformes,Alaudidae (Larks),Calandrella eremica,Rufous-capped Lark,Both sexes physical trait,physical trait
Passeriformes,Alaudidae (Larks),Calandrella cinerea,Red-capped Lark,Both sexes physical trait,physical trait
Passeriformes,Alaudidae (Larks),Calandrella brachydactyla,Greater Short-toed Lark,Size,physical trait
Passeriformes,Alaudidae (Larks),Calandrella dukhunensis,Mongolian Short-toed Lark,Geographic Location,natural history
Passeriformes,Alaudidae (Larks),Calandrella acutirostris,Hume's Lark,Person,human
Passeriformes,Alaudidae (Larks),Melanocorypha bimaculata,Bimaculated Lark,Both sexes physical trait,physical trait
Passeriformes,Alaudidae (Larks),Melanocorypha calandra,Calandra Lark,Local language,human
Passeriformes,Alaudidae (Larks),Melanocorypha maxima,Tibetan Lark,Geographic Location,natural history
Passeriformes,Alaudidae (Larks),Melanocorypha yeltoniensis,Black Lark,Male physical trait,physical trait
Passeriformes,Alaudidae (Larks),Melanocorypha mongolica,Mongolian Lark,Geographic Location,natural history
Passeriformes,Alaudidae (Larks),Chersophilus duponti,Dupont's Lark,Person,human
Passeriformes,Alaudidae (Larks),Eremalauda dunni,Dunn's Lark,Person,human
Passeriformes,Alaudidae (Larks),Eremalauda eremodites,Arabian Lark,Geographic Location,natural history
Passeriformes,Alaudidae (Larks),Alaudala somalica,Somali Short-toed Lark,Geographic Location,natural history
Passeriformes,Alaudidae (Larks),Alaudala cheleensis,Asian Short-toed Lark,Geographic Location,natural history
Passeriformes,Alaudidae (Larks),Alaudala rufescens,Mediterranean Short-toed Lark,Geographic Location,natural history
Passeriformes,Alaudidae (Larks),Alaudala heinei,Turkestan Short-toed Lark,Geographic Location,natural history
Passeriformes,Alaudidae (Larks),Alaudala raytal,Sand Lark,Natural History,natural history
Passeriformes,Alaudidae (Larks),Lullula arborea,Wood Lark,Natural History,natural history
Passeriformes,Alaudidae (Larks),Spizocorys starki,Stark's Lark,Person,human
Passeriformes,Alaudidae (Larks),Spizocorys sclateri,Sclater's Lark,Person,human
Passeriformes,Alaudidae (Larks),Spizocorys fremantlii,Short-tailed Lark,Both sexes physical trait,physical trait
Passeriformes,Alaudidae (Larks),Spizocorys conirostris,Pink-billed Lark,Both sexes physical trait,physical trait
Passeriformes,Alaudidae (Larks),Spizocorys fringillaris,Botha's Lark,Person,human
Passeriformes,Alaudidae (Larks),Spizocorys obbiensis,Obbia Lark,Geographic Location,natural history
Passeriformes,Alaudidae (Larks),Spizocorys personata,Masked Lark,Both sexes physical trait,physical trait
Passeriformes,Alaudidae (Larks),Alauda leucoptera,White-winged Lark,Both sexes physical trait,physical trait
Passeriformes,Alaudidae (Larks),Alauda arvensis,Eurasian Skylark,Geographic Location,natural history
Passeriformes,Alaudidae (Larks),Alauda gulgula,Oriental Skylark,Geographic Location,natural history
Passeriformes,Alaudidae (Larks),Alauda razae,Razo Skylark,Geographic Location,natural history
Passeriformes,Alaudidae (Larks),Galerida modesta,Sun Lark,Miscellaneous,human
Passeriformes,Alaudidae (Larks),Galerida magnirostris,Large-billed Lark,Both sexes physical trait,physical trait
Passeriformes,Alaudidae (Larks),Galerida theklae,Thekla's Lark,Person,human
Passeriformes,Alaudidae (Larks),Galerida cristata,Crested Lark,Both sexes physical trait,physical trait
Passeriformes,Alaudidae (Larks),Galerida malabarica,Malabar Lark,Geographic Location,natural history
Passeriformes,Alaudidae (Larks),Galerida deva,Tawny Lark,Both sexes physical trait,physical trait
Passeriformes,Panuridae (Bearded Reedling),Panurus biarmicus,Bearded Reedling,Male physical trait,physical trait
Passeriformes,Nicatoridae (Nicators),Nicator chloris,Western Nicator,Geographic Location,natural history
Passeriformes,Nicatoridae (Nicators),Nicator gularis,Eastern Nicator,Geographic Location,natural history
Passeriformes,Nicatoridae (Nicators),Nicator vireo,Yellow-throated Nicator,Both sexes physical trait,physical trait
Passeriformes,Macrosphenidae (African Warblers),Sylvietta virens,Green Crombec,Both sexes physical trait,physical trait
Passeriformes,Macrosphenidae (African Warblers),Sylvietta denti,Lemon-bellied Crombec,Both sexes physical trait,physical trait
Passeriformes,Macrosphenidae (African Warblers),Sylvietta leucophrys,White-browed Crombec,Both sexes physical trait,physical trait
Passeriformes,Macrosphenidae (African Warblers),Sylvietta brachyura,Northern Crombec,Geographic Location,natural history
Passeriformes,Macrosphenidae (African Warblers),Sylvietta philippae,Short-billed Crombec,Both sexes physical trait,physical trait
Passeriformes,Macrosphenidae (African Warblers),Sylvietta ruficapilla,Red-capped Crombec,Both sexes physical trait,physical trait
Passeriformes,Macrosphenidae (African Warblers),Sylvietta whytii,Red-faced Crombec,Both sexes physical trait,physical trait
Passeriformes,Macrosphenidae (African Warblers),Sylvietta isabellina,Somali Crombec,Geographic Location,natural history
Passeriformes,Macrosphenidae (African Warblers),Sylvietta rufescens,Cape Crombec,Geographic Location,natural history
Passeriformes,Macrosphenidae (African Warblers),Achaetops pycnopygius,Rockrunner,Behavior,natural history
Passeriformes,Macrosphenidae (African Warblers),Melocichla mentalis,Moustached Grass-Warbler,Both sexes physical trait,physical trait
Passeriformes,Macrosphenidae (African Warblers),Sphenoeacus afer,Cape Grassbird,Geographic Location,natural history
Passeriformes,Macrosphenidae (African Warblers),Cryptillas victorini,Victorin's Warbler,Person,human
Passeriformes,Macrosphenidae (African Warblers),Macrosphenus kempi,Kemp's Longbill,Person,human
Passeriformes,Macrosphenidae (African Warblers),Macrosphenus flavicans,Yellow Longbill,Both sexes physical trait,physical trait
Passeriformes,Macrosphenidae (African Warblers),Macrosphenus concolor,Gray Longbill,Both sexes physical trait,physical trait
Passeriformes,Macrosphenidae (African Warblers),Macrosphenus pulitzeri,Pulitzer's Longbill,Person,human
Passeriformes,Macrosphenidae (African Warblers),Macrosphenus kretschmeri,Kretschmer's Longbill,Person,human
Passeriformes,Macrosphenidae (African Warblers),Graueria vittata,Grauer's Warbler,Person,human
Passeriformes,Macrosphenidae (African Warblers),Hylia prasina,Green Hylia,Both sexes physical trait,physical trait
Passeriformes,Macrosphenidae (African Warblers),Pholidornis rushiae,Tit-hylia,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Neomixis tenella,Common Jery,Miscellaneous,human
Passeriformes,Cisticolidae (Cisticolas and Allies),Neomixis viridis,Green Jery,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Neomixis striatigula,Stripe-throated Jery,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Micromacronus leytensis,Leyte Plumed-Warbler,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Micromacronus sordidus,Mindanao Plumed-Warbler,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Eremomela salvadorii,Salvadori's Eremomela,Person,human
Passeriformes,Cisticolidae (Cisticolas and Allies),Eremomela flavicrissalis,Yellow-vented Eremomela,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Eremomela icteropygialis,Yellow-bellied Eremomela,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Eremomela pusilla,Senegal Eremomela,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Eremomela canescens,Green-backed Eremomela,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Eremomela scotops,Greencap Eremomela,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Eremomela gregalis,Yellow-rumped Eremomela,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Eremomela badiceps,Rufous-crowned Eremomela,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Eremomela turneri,Turner's Eremomela,Person,human
Passeriformes,Cisticolidae (Cisticolas and Allies),Eremomela atricollis,Black-necked Eremomela,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Eremomela usticollis,Burnt-neck Eremomela,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Drymocichla incana,Red-winged Gray Warbler,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Schistolais leontica,Sierra Leone Prinia,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Schistolais leucopogon,White-chinned Prinia,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Oreophilais robertsi,Roberts's Warbler,Person,human
Passeriformes,Cisticolidae (Cisticolas and Allies),Phragmacia substriata,Namaqua Warbler,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Urolais epichlorus,Green Longtail,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Oreolais pulcher,Black-collared Apalis,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Oreolais ruwenzorii,Rwenzori Apalis,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Artisornis metopias,African Tailorbird,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Artisornis moreaui,Long-billed Tailorbird,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Poliolais lopezi,White-tailed Warbler,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Calamonastes undosus,Miombo Wren-Warbler,Natural History,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Calamonastes stierlingi,Stierling's Wren-Warbler,Person,human
Passeriformes,Cisticolidae (Cisticolas and Allies),Calamonastes simplex,Gray Wren-Warbler,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Calamonastes fasciolatus,Barred Wren-Warbler,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Camaroptera brachyura,Green-backed Camaroptera,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Camaroptera harterti,Hartert's Camaroptera,Person,human
Passeriformes,Cisticolidae (Cisticolas and Allies),Camaroptera superciliaris,Yellow-browed Camaroptera,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Camaroptera chloronota,Olive-green Camaroptera,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Spiloptila clamans,Cricket Longtail,Behavior,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Phyllolais pulchella,Buff-bellied Warbler,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis thoracica,Bar-throated Apalis,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis fuscigularis,Taita Apalis,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis flavigularis,Yellow-throated Apalis,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis lynesi,Namuli Apalis,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis nigriceps,Black-capped Apalis,Male physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis jacksoni,Black-throated Apalis,Male physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis chariessa,White-winged Apalis,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis binotata,Masked Apalis,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis personata,Black-faced Apalis,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis flavida,Yellow-breasted Apalis,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis ruddi,Rudd's Apalis,Person,human
Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis sharpii,Sharpe's Apalis,Person,human
Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis rufogularis,Buff-throated Apalis,Female physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis argentea,Kungwe Apalis,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis bamendae,Bamenda Apalis,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis goslingi,Gosling's Apalis,Person,human
Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis kaboboensis,Kabobo Apalis,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis porphyrolaema,Chestnut-throated Apalis,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis chapini,Chapin's Apalis,Person,human
Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis melanocephala,Black-headed Apalis,Male physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis chirindensis,Chirinda Apalis,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis cinerea,Gray Apalis,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis alticola,Brown-headed Apalis,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Apalis karamojae,Karamoja Apalis,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus sutorius,Common Tailorbird,Miscellaneous,human
Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus frontalis,Rufous-fronted Tailorbird,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus atrogularis,Dark-necked Tailorbird,Male physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus chaktomuk,Cambodian Tailorbird,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus ruficeps,Ashy Tailorbird,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus sepium,Olive-backed Tailorbird,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus sericeus,Rufous-tailed Tailorbird,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus castaneiceps,Visayan Tailorbird,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus derbianus,Gray-backed Tailorbird,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus chloronotus,Green-backed Tailorbird,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus samarensis,Yellow-breasted Tailorbird,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus nigriceps,White-browed Tailorbird,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Orthotomus cinereiceps,White-eared Tailorbird,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia crinigera,Himalayan Prinia,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia striata,Striped Prinia,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia cooki,Burmese Prinia,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia rocki,Annam Prinia,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia polychroa,Brown Prinia,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia atrogularis,Black-throated Prinia,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia superciliaris,Hill Prinia,Natural History,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia cinereocapilla,Gray-crowned Prinia,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia buchanani,Rufous-fronted Prinia,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia rufescens,Rufescent Prinia,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia hodgsonii,Gray-breasted Prinia,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia familiaris,Bar-winged Prinia,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia gracilis,Graceful Prinia,Miscellaneous,human
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia lepida,Delicate Prinia,Miscellaneous,human
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia sylvatica,Jungle Prinia,Natural History,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia flaviventris,Yellow-bellied Prinia,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia socialis,Ashy Prinia,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia subflava,Tawny-flanked Prinia,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia inornata,Plain Prinia,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia somalica,Pale Prinia,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia fluviatilis,River Prinia,Natural History,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia flavicans,Black-chested Prinia,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia maculosa,Karoo Prinia,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia hypoxantha,Drakensberg Prinia,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia molleri,Sao Tome Prinia,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia bairdii,Banded Prinia,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia erythroptera,Red-winged Prinia,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Prinia rufifrons,Red-fronted Prinia,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Euryptila subcinnamomea,Kopje Warbler,Natural History,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Scepomycter winifredae,Mrs. Moreau's Warbler,Person,human
Passeriformes,Cisticolidae (Cisticolas and Allies),Incana incana,Socotra Warbler,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Malcorus pectoralis,Rufous-eared Warbler,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Bathmocercus cerviniventris,Black-capped Rufous-Warbler,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Bathmocercus rufus,Black-faced Rufous-Warbler,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Hypergerus atriceps,Oriole Warbler,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Eminia lepida,Gray-capped Warbler,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola erythrops,Red-faced Cisticola,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola cantans,Singing Cisticola,Behavior,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola lateralis,Whistling Cisticola,Behavior,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola anonymus,Chattering Cisticola,Behavior,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola woosnami,Trilling Cisticola,Behavior,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola bulliens,Bubbling Cisticola,Behavior,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola chubbi,Chubb's Cisticola,Person,human
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola hunteri,Hunter's Cisticola,Person,human
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola nigriloris,Black-lored Cisticola,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola bakerorum,Kilombero Cisticola,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola aberrans,Rock-loving Cisticola,Natural History,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola bodessa,Boran Cisticola,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola chiniana,Rattling Cisticola,Behavior,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola cinereolus,Ashy Cisticola,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola ruficeps,Red-pate Cisticola,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola guinea,Dorst's Cisticola,Person,human
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola rufilatus,Tinkling Cisticola,Behavior,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola subruficapilla,Red-headed Cisticola,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola lais,Wailing Cisticola,Behavior,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola restrictus,Tana River Cisticola,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola njombe,Churring Cisticola,Behavior,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola haematocephalus,Coastal Cisticola,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola anderseni,White-tailed Cisticola,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola luapula,Luapula Cisticola,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola pipiens,Chirping Cisticola,Behavior,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola lugubris,Ethiopian Cisticola,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola marginatus,Winding Cisticola,Miscellaneous,human
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola galactotes,Rufous-winged Cisticola,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola carruthersi,Carruthers's Cisticola,Person,human
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola tinniens,Levaillant's Cisticola,Person,human
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola robustus,Stout Cisticola,Size,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola natalensis,Croaking Cisticola,Behavior,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola fulvicapilla,Piping Cisticola,Behavior,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola aberdare,Aberdare Cisticola,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola angusticauda,Tabora Cisticola,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola melanurus,Slender-tailed Cisticola,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola brachypterus,Siffling Cisticola,Behavior,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola rufus,Rufous Cisticola,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola troglodytes,Foxy Cisticola,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola nana,Tiny Cisticola,Size,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola juncidis,Zitting Cisticola,Behavior,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola haesitatus,Socotra Cisticola,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola cherina,Madagascar Cisticola,Geographic Location,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola aridulus,Desert Cisticola,Natural History,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola textrix,Cloud Cisticola,Behavior,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola eximius,Black-backed Cisticola,Both sexes physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola dambo,Cloud-scraping Cisticola,Behavior,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola brunnescens,Pectoral-patch Cisticola,Male physical trait,physical trait
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola cinnamomeus,Pale-crowned Cisticola,Male physical trait,physical trait
